,index_0=aggregated,scoreOnClassfication_BaseModel,scoreOnClassfication_PredictedModel,tp,fn,fp,tn,precision,recall,f1
7164,20,0.998,0.982,491,8,1,0,0.9979674796747967,0.9839679358717435,0.9909182643794147
7165,20,1.0,0.968,484,16,0,0,1.0,0.968,0.983739837398374
7166,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7167,20,0.994,0.978,489,7,4,0,0.9918864097363083,0.9858870967741935,0.9888776541961577
7168,20,0.998,0.956,478,21,1,0,0.9979123173277662,0.9579158316633266,0.9775051124744376
7169,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7170,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7171,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7172,20,0.996,0.982,491,6,3,0,0.9939271255060729,0.9879275653923542,0.9909182643794148
7173,20,0.97,0.954,477,3,20,0,0.959758551307847,0.99375,0.9764585465711361
7174,20,0.996,0.976,488,10,2,0,0.9959183673469387,0.9799196787148594,0.9878542510121457
7175,20,0.996,0.99,495,3,2,0,0.9959758551307847,0.9939759036144579,0.9949748743718593
7176,20,0.996,0.986,493,5,2,0,0.9959595959595959,0.9899598393574297,0.9929506545820745
7177,20,0.984,0.98,490,4,6,0,0.9879032258064516,0.9919028340080972,0.98989898989899
7178,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7179,20,0.996,0.946,473,26,1,0,0.9978902953586498,0.9478957915831663,0.9722507708119219
7180,20,0.998,0.998,499,0,1,0,0.998,1.0,0.998998998998999
7181,20,0.998,0.98,490,9,1,0,0.9979633401221996,0.9819639278557114,0.9898989898989898
7182,20,0.984,0.962,481,6,13,0,0.9736842105263158,0.9876796714579056,0.980632008154944
7183,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
7184,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
7185,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
7186,20,1.0,0.966,483,17,0,0,1.0,0.966,0.982706002034588
7187,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
7188,20,0.994,0.976,488,10,2,0,0.9959183673469387,0.9799196787148594,0.9878542510121457
7189,20,0.998,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
7190,20,0.984,0.98,490,2,8,0,0.9839357429718876,0.9959349593495935,0.98989898989899
7191,20,0.998,0.97,485,14,1,0,0.9979423868312757,0.9719438877755511,0.9847715736040608
7192,20,0.998,0.974,487,13,0,0,1.0,0.974,0.9868287740628165
7193,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7194,20,0.99,0.986,493,5,2,0,0.9959595959595959,0.9899598393574297,0.9929506545820745
7195,20,1.0,0.946,473,27,0,0,1.0,0.946,0.9722507708119219
7196,20,0.998,0.972,486,13,1,0,0.997946611909651,0.9739478957915831,0.9858012170385395
7197,20,1.0,0.964,482,18,0,0,1.0,0.964,0.9816700610997963
7198,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
7199,20,1.0,0.96,480,20,0,0,1.0,0.96,0.9795918367346939
7200,20,0.978,0.972,486,2,12,0,0.9759036144578314,0.9959016393442623,0.9858012170385395
7201,20,0.998,0.98,490,9,1,0,0.9979633401221996,0.9819639278557114,0.9898989898989898
7202,20,0.982,0.982,491,1,8,0,0.9839679358717435,0.9979674796747967,0.9909182643794147
7203,20,0.998,0.968,484,16,0,0,1.0,0.968,0.983739837398374
7204,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7205,20,0.974,0.968,484,5,11,0,0.9777777777777777,0.9897750511247444,0.983739837398374
7206,20,0.992,0.986,493,3,4,0,0.9919517102615694,0.9939516129032258,0.9929506545820745
7207,20,0.996,0.974,487,11,2,0,0.9959100204498977,0.9779116465863453,0.9868287740628165
7208,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
7209,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7210,20,0.998,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
7211,20,1.0,0.958,479,21,0,0,1.0,0.958,0.9785495403472931
7212,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7213,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
7214,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7215,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
7216,20,0.998,0.976,488,11,1,0,0.9979550102249489,0.9779559118236473,0.9878542510121457
7217,20,0.996,0.99,495,3,2,0,0.9959758551307847,0.9939759036144579,0.9949748743718593
7218,20,0.996,0.974,487,10,3,0,0.9938775510204082,0.9798792756539235,0.9868287740628167
7219,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7220,20,1.0,0.956,478,22,0,0,1.0,0.956,0.9775051124744376
7221,20,0.996,0.984,492,5,3,0,0.9939393939393939,0.9899396378269618,0.9919354838709677
7222,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7223,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
7224,20,0.996,0.99,495,4,1,0,0.9979838709677419,0.9919839679358717,0.9949748743718592
7225,20,0.994,0.992,496,2,2,0,0.9959839357429718,0.9959839357429718,0.9959839357429718
7226,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7227,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
7228,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
7229,20,0.98,0.958,479,11,10,0,0.9795501022494888,0.9775510204081632,0.9785495403472932
7230,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7231,20,0.998,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
7232,20,1.0,0.97,485,15,0,0,1.0,0.97,0.9847715736040609
7233,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7234,20,0.996,0.968,484,14,2,0,0.9958847736625515,0.9718875502008032,0.983739837398374
7235,20,1.0,0.974,487,13,0,0,1.0,0.974,0.9868287740628165
7236,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
7237,20,0.988,0.986,493,2,5,0,0.9899598393574297,0.9959595959595959,0.9929506545820745
7238,20,1.0,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
7239,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7240,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7241,20,1.0,0.968,484,16,0,0,1.0,0.968,0.983739837398374
7242,20,1.0,0.94,470,30,0,0,1.0,0.94,0.9690721649484536
7243,20,0.998,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
7244,20,0.998,0.97,485,14,1,0,0.9979423868312757,0.9719438877755511,0.9847715736040608
7245,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7246,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7247,20,1.0,0.956,478,22,0,0,1.0,0.956,0.9775051124744376
7248,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7249,20,0.998,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
7250,20,0.998,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
7251,20,0.996,0.972,486,12,2,0,0.9959016393442623,0.9759036144578314,0.9858012170385395
7252,20,1.0,0.932,466,34,0,0,1.0,0.932,0.9648033126293997
7253,20,0.998,0.972,486,13,1,0,0.997946611909651,0.9739478957915831,0.9858012170385395
7254,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7255,20,0.996,0.97,484,14,1,1,0.9979381443298969,0.9718875502008032,0.9847405900305188
7256,20,0.998,0.972,486,13,1,0,0.997946611909651,0.9739478957915831,0.9858012170385395
7257,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
7258,20,0.994,0.988,494,3,3,0,0.993963782696177,0.993963782696177,0.993963782696177
7259,20,0.998,0.988,494,5,1,0,0.997979797979798,0.9899799599198397,0.993963782696177
7260,20,0.998,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7261,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
7262,20,0.998,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7263,20,0.994,0.99,495,1,4,0,0.9919839679358717,0.9979838709677419,0.9949748743718592
7264,20,0.998,0.974,487,13,0,0,1.0,0.974,0.9868287740628165
7265,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7266,20,1.0,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
7267,20,1.0,0.938,469,31,0,0,1.0,0.938,0.9680082559339525
7268,20,0.994,0.986,493,4,3,0,0.9939516129032258,0.9919517102615694,0.9929506545820745
7269,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
7270,20,0.998,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
7271,20,0.99,0.968,482,14,2,2,0.9958677685950413,0.9717741935483871,0.9836734693877551
7272,20,0.992,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
7273,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
7274,20,0.996,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7275,20,0.992,0.99,495,2,3,0,0.9939759036144579,0.9959758551307847,0.9949748743718593
7276,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
7277,20,0.996,0.968,484,15,1,0,0.9979381443298969,0.969939879759519,0.9837398373983739
7278,20,0.998,0.97,485,14,1,0,0.9979423868312757,0.9719438877755511,0.9847715736040608
7279,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
7280,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7281,20,0.998,0.962,480,19,0,1,1.0,0.9619238476953907,0.9805924412665985
7282,20,0.996,0.976,488,10,2,0,0.9959183673469387,0.9799196787148594,0.9878542510121457
7283,20,0.998,0.98,490,9,1,0,0.9979633401221996,0.9819639278557114,0.9898989898989898
7284,20,0.996,0.956,478,21,1,0,0.9979123173277662,0.9579158316633266,0.9775051124744376
7285,20,0.994,0.988,494,3,3,0,0.993963782696177,0.993963782696177,0.993963782696177
7286,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7287,20,0.992,0.968,484,13,3,0,0.9938398357289527,0.9738430583501007,0.983739837398374
7288,20,0.996,0.994,497,2,1,0,0.9979919678714859,0.9959919839679359,0.9969909729187563
7289,20,0.998,0.966,483,16,1,0,0.9979338842975206,0.9679358717434869,0.9827060020345879
7290,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
7291,20,0.996,0.99,495,4,1,0,0.9979838709677419,0.9919839679358717,0.9949748743718592
7292,20,0.998,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
7293,20,0.998,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
7294,20,0.998,0.962,481,18,1,0,0.9979253112033195,0.9639278557114228,0.9806320081549439
7295,20,0.988,0.968,484,10,6,0,0.9877551020408163,0.979757085020243,0.983739837398374
7296,20,1.0,0.964,482,18,0,0,1.0,0.964,0.9816700610997963
7297,20,0.982,0.958,479,14,7,0,0.98559670781893,0.9716024340770791,0.9785495403472931
7298,20,0.998,0.98,490,9,1,0,0.9979633401221996,0.9819639278557114,0.9898989898989898
7299,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7300,20,1.0,0.974,487,13,0,0,1.0,0.974,0.9868287740628165
7301,20,0.996,0.984,492,6,2,0,0.9959514170040485,0.9879518072289156,0.9919354838709677
7302,20,0.998,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
7303,20,0.998,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
7304,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7305,20,0.998,0.958,479,20,1,0,0.9979166666666667,0.9599198396793587,0.978549540347293
7306,20,0.998,0.988,494,5,1,0,0.997979797979798,0.9899799599198397,0.993963782696177
7307,20,0.96,0.944,472,0,28,0,0.944,1.0,0.9711934156378601
7308,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7309,20,0.996,0.986,493,5,2,0,0.9959595959595959,0.9899598393574297,0.9929506545820745
7310,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
7311,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7312,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7313,20,0.998,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7314,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
7315,20,0.992,0.984,492,4,4,0,0.9919354838709677,0.9919354838709677,0.9919354838709677
7316,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7317,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7318,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7319,20,0.998,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
7320,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
7321,20,0.988,0.986,493,2,5,0,0.9899598393574297,0.9959595959595959,0.9929506545820745
7322,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
7323,20,0.992,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
7324,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7325,20,0.994,0.988,494,5,1,0,0.997979797979798,0.9899799599198397,0.993963782696177
7326,20,1.0,0.972,486,14,0,0,1.0,0.972,0.9858012170385395
7327,20,0.998,0.974,487,12,1,0,0.9979508196721312,0.9759519038076152,0.9868287740628165
7328,20,0.984,0.968,483,9,7,1,0.9857142857142858,0.9817073170731707,0.9837067209775968
7329,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
7330,20,0.996,0.96,480,17,3,0,0.9937888198757764,0.96579476861167,0.9795918367346939
7331,20,0.996,0.94,470,29,1,0,0.9978768577494692,0.9418837675350702,0.9690721649484537
7332,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7333,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7334,20,0.99,0.988,494,1,5,0,0.9899799599198397,0.997979797979798,0.993963782696177
7335,20,0.992,0.96,480,16,4,0,0.9917355371900827,0.967741935483871,0.979591836734694
7336,20,0.998,0.96,480,19,1,0,0.997920997920998,0.9619238476953907,0.9795918367346939
7337,20,0.998,0.978,489,10,1,0,0.9979591836734694,0.9799599198396793,0.9888776541961577
7338,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7339,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7340,20,0.994,0.984,492,5,3,0,0.9939393939393939,0.9899396378269618,0.9919354838709677
7341,20,0.996,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
7342,20,0.994,0.97,485,12,3,0,0.9938524590163934,0.9758551307847082,0.9847715736040609
7343,20,0.996,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7344,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7345,20,0.998,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
7346,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7347,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7348,20,0.994,0.992,496,1,3,0,0.9939879759519038,0.9979879275653923,0.995983935742972
7349,20,1.0,0.962,481,19,0,0,1.0,0.962,0.9806320081549439
7350,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7351,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7352,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7353,20,0.994,0.972,486,12,2,0,0.9959016393442623,0.9759036144578314,0.9858012170385395
7354,20,0.998,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
7355,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7356,20,0.998,0.978,488,11,0,1,1.0,0.9779559118236473,0.9888551165146909
7357,20,0.996,0.972,486,12,2,0,0.9959016393442623,0.9759036144578314,0.9858012170385395
7358,20,0.996,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
7359,20,0.998,0.964,482,17,1,0,0.9979296066252588,0.9659318637274549,0.9816700610997963
7360,20,0.992,0.976,488,9,3,0,0.9938900203665988,0.9818913480885312,0.9878542510121457
7361,20,0.998,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
7362,20,0.996,0.956,478,20,2,0,0.9958333333333333,0.9598393574297188,0.9775051124744376
7363,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
7364,20,0.984,0.968,484,9,7,0,0.9857433808553971,0.9817444219066938,0.983739837398374
7365,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7366,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7367,20,0.996,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7368,20,0.986,0.974,487,4,9,0,0.9818548387096774,0.9918533604887984,0.9868287740628165
7369,20,0.99,0.974,487,9,4,0,0.9918533604887984,0.9818548387096774,0.9868287740628165
7370,20,0.99,0.978,489,8,3,0,0.9939024390243902,0.9839034205231388,0.9888776541961577
7371,20,0.992,0.994,497,0,3,0,0.994,1.0,0.9969909729187563
7372,20,0.992,0.988,494,4,2,0,0.9959677419354839,0.9919678714859438,0.993963782696177
7373,20,0.998,0.98,490,9,1,0,0.9979633401221996,0.9819639278557114,0.9898989898989898
7374,20,1.0,0.998,499,1,0,0,1.0,0.998,0.998998998998999
7375,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7376,20,0.996,0.97,485,14,1,0,0.9979423868312757,0.9719438877755511,0.9847715736040608
7377,20,0.992,0.978,489,1,10,0,0.9799599198396793,0.9979591836734694,0.9888776541961577
7378,20,0.998,0.96,480,19,1,0,0.997920997920998,0.9619238476953907,0.9795918367346939
7379,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7380,20,0.992,0.98,490,6,4,0,0.9919028340080972,0.9879032258064516,0.98989898989899
7381,20,0.998,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
7382,20,0.998,0.972,486,13,1,0,0.997946611909651,0.9739478957915831,0.9858012170385395
7383,20,0.994,0.974,487,10,3,0,0.9938775510204082,0.9798792756539235,0.9868287740628167
7384,20,0.994,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
7385,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7386,20,0.994,0.978,489,9,2,0,0.9959266802443992,0.9819277108433735,0.9888776541961579
7387,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7388,20,0.996,0.98,490,9,1,0,0.9979633401221996,0.9819639278557114,0.9898989898989898
7389,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7390,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7391,20,0.996,0.992,496,2,2,0,0.9959839357429718,0.9959839357429718,0.9959839357429718
7392,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7393,20,0.998,0.966,483,17,0,0,1.0,0.966,0.982706002034588
7394,20,0.996,0.974,487,12,1,0,0.9979508196721312,0.9759519038076152,0.9868287740628165
7395,20,1.0,0.96,480,20,0,0,1.0,0.96,0.9795918367346939
7396,20,1.0,0.976,488,12,0,0,1.0,0.976,0.9878542510121457
7397,20,0.988,0.962,481,14,5,0,0.9897119341563786,0.9717171717171718,0.980632008154944
7398,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7399,20,0.998,0.986,493,5,2,0,0.9959595959595959,0.9899598393574297,0.9929506545820745
7400,20,1.0,0.972,486,14,0,0,1.0,0.972,0.9858012170385395
7401,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7402,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7403,20,0.996,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
7404,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
7405,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7406,20,0.996,0.978,489,9,2,0,0.9959266802443992,0.9819277108433735,0.9888776541961579
7407,20,0.994,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
7408,20,0.998,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
7409,20,0.998,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7410,20,0.994,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
7411,20,0.996,0.994,497,1,2,0,0.9959919839679359,0.9979919678714859,0.9969909729187563
7412,20,0.998,0.968,484,15,1,0,0.9979381443298969,0.969939879759519,0.9837398373983739
7413,20,0.996,0.988,494,4,2,0,0.9959677419354839,0.9919678714859438,0.993963782696177
7414,20,0.984,0.982,491,2,7,0,0.9859437751004017,0.9959432048681541,0.9909182643794147
7415,20,0.998,0.96,480,19,1,0,0.997920997920998,0.9619238476953907,0.9795918367346939
7416,20,0.994,0.986,493,6,1,0,0.9979757085020243,0.9879759519038076,0.9929506545820747
7417,20,0.996,0.99,495,4,1,0,0.9979838709677419,0.9919839679358717,0.9949748743718592
7418,20,0.99,0.986,493,2,5,0,0.9899598393574297,0.9959595959595959,0.9929506545820745
7419,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7420,20,0.998,0.966,483,16,1,0,0.9979338842975206,0.9679358717434869,0.9827060020345879
7421,20,0.982,0.97,485,10,5,0,0.9897959183673469,0.9797979797979798,0.9847715736040609
7422,20,0.996,0.968,484,15,1,0,0.9979381443298969,0.969939879759519,0.9837398373983739
7423,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
7424,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7425,20,0.996,0.99,495,3,2,0,0.9959758551307847,0.9939759036144579,0.9949748743718593
7426,20,1.0,0.994,497,3,0,0,1.0,0.994,0.9969909729187563
7427,20,0.99,0.97,485,10,5,0,0.9897959183673469,0.9797979797979798,0.9847715736040609
7428,20,0.998,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
7429,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
7430,20,1.0,0.944,472,28,0,0,1.0,0.944,0.9711934156378601
7431,20,0.984,0.954,477,17,6,0,0.9875776397515528,0.9655870445344129,0.9764585465711361
7432,20,0.998,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7433,20,1.0,0.984,492,8,0,0,1.0,0.984,0.9919354838709677
7434,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7435,20,0.984,0.974,487,3,10,0,0.9798792756539235,0.9938775510204082,0.9868287740628167
7436,20,1.0,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7437,20,0.982,0.974,487,4,9,0,0.9818548387096774,0.9918533604887984,0.9868287740628165
7438,20,1.0,1.0,500,0,0,0,1.0,1.0,1.0
7439,20,0.98,0.962,481,11,8,0,0.983640081799591,0.9776422764227642,0.9806320081549439
7440,20,0.992,0.978,489,8,3,0,0.9939024390243902,0.9839034205231388,0.9888776541961577
7441,20,0.978,0.962,480,8,11,1,0.9775967413441955,0.9836065573770492,0.9805924412665985
7442,20,0.994,0.992,496,1,3,0,0.9939879759519038,0.9979879275653923,0.995983935742972
7443,20,0.992,0.97,485,11,4,0,0.9918200408997955,0.9778225806451613,0.9847715736040609
7444,20,0.99,0.96,480,15,5,0,0.9896907216494846,0.9696969696969697,0.9795918367346939
7445,20,0.98,0.936,468,21,11,0,0.9770354906054279,0.9570552147239264,0.9669421487603306
7446,20,0.998,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7447,20,0.998,0.988,494,5,1,0,0.997979797979798,0.9899799599198397,0.993963782696177
7448,20,0.998,1.0,500,0,0,0,1.0,1.0,1.0
7449,20,1.0,0.974,487,13,0,0,1.0,0.974,0.9868287740628165
7450,20,0.998,0.932,466,33,1,0,0.9978586723768736,0.9338677354709419,0.9648033126293997
7451,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7452,20,1.0,0.992,496,4,0,0,1.0,0.992,0.9959839357429718
7453,20,0.998,0.992,496,3,1,0,0.9979879275653923,0.9939879759519038,0.995983935742972
7454,20,0.99,0.932,466,29,5,0,0.9893842887473461,0.9414141414141414,0.9648033126293996
7455,20,0.986,0.988,494,2,4,0,0.9919678714859438,0.9959677419354839,0.993963782696177
7456,20,1.0,0.986,493,7,0,0,1.0,0.986,0.9929506545820745
7457,20,0.992,0.964,482,14,4,0,0.9917695473251029,0.9717741935483871,0.9816700610997964
7458,20,0.998,0.97,485,14,1,0,0.9979423868312757,0.9719438877755511,0.9847715736040608
7459,20,0.998,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
7460,20,0.99,0.994,497,0,3,0,0.994,1.0,0.9969909729187563
7461,20,1.0,0.974,487,13,0,0,1.0,0.974,0.9868287740628165
7462,20,0.998,0.996,498,1,1,0,0.9979959919839679,0.9979959919839679,0.9979959919839679
7463,20,0.988,0.984,492,4,4,0,0.9919354838709677,0.9919354838709677,0.9919354838709677
7464,20,0.998,0.984,492,7,1,0,0.9979716024340771,0.9859719438877755,0.9919354838709677
7465,20,1.0,0.932,466,34,0,0,1.0,0.932,0.9648033126293997
7466,20,0.996,0.988,494,4,2,0,0.9959677419354839,0.9919678714859438,0.993963782696177
7467,20,1.0,0.942,471,29,0,0,1.0,0.942,0.9701338825952626
7468,20,0.998,0.974,487,12,1,0,0.9979508196721312,0.9759519038076152,0.9868287740628165
7469,20,0.998,0.988,494,6,0,0,1.0,0.988,0.993963782696177
7470,20,0.988,0.984,492,4,4,0,0.9919354838709677,0.9919354838709677,0.9919354838709677
7471,20,0.988,0.98,490,3,7,0,0.9859154929577465,0.9939148073022313,0.98989898989899
7472,20,1.0,0.996,498,2,0,0,1.0,0.996,0.9979959919839679
7473,20,1.0,0.982,491,9,0,0,1.0,0.982,0.9909182643794148
7474,20,1.0,0.978,489,11,0,0,1.0,0.978,0.9888776541961577
7475,20,0.984,0.984,492,0,8,0,0.984,1.0,0.9919354838709677
7476,20,0.994,0.982,486,7,2,5,0.9959016393442623,0.9858012170385395,0.9908256880733944
7477,20,0.998,0.984,492,6,2,0,0.9959514170040485,0.9879518072289156,0.9919354838709677
7478,20,0.998,1.0,500,0,0,0,1.0,1.0,1.0
7479,20,0.998,0.964,482,18,0,0,1.0,0.964,0.9816700610997963
7480,20,0.99,0.966,483,12,5,0,0.9897540983606558,0.9757575757575757,0.982706002034588
7481,20,1.0,0.968,484,16,0,0,1.0,0.968,0.983739837398374
7482,20,0.996,0.97,485,14,1,0,0.9979423868312757,0.9719438877755511,0.9847715736040608
7483,20,1.0,0.99,495,5,0,0,1.0,0.99,0.9949748743718593
7484,20,0.99,0.986,493,3,4,0,0.9919517102615694,0.9939516129032258,0.9929506545820745
7485,20,0.994,0.99,495,0,5,0,0.99,1.0,0.9949748743718593
7486,20,0.988,0.958,478,17,4,1,0.991701244813278,0.9656565656565657,0.9785056294779938
7487,20,1.0,0.98,490,10,0,0,1.0,0.98,0.98989898989899
7488,20,0.994,0.98,490,6,4,0,0.9919028340080972,0.9879032258064516,0.98989898989899
7489,20,1.0,0.97,485,15,0,0,1.0,0.97,0.9847715736040609
7490,20,0.996,0.972,486,12,2,0,0.9959016393442623,0.9759036144578314,0.9858012170385395
